38.103276999999999,13.393687699999999
38.127370800000001,13.353210199999999
38.1153458,13.3608929
38.127425000000002,13.3557817
38.118049499999998,13.367061899999999
38.127764999999997,13.3493145
38.119814900000002,13.3547239
38.131373400000001,13.356719999999999
38.1224299,13.328773
38.117210800000002,13.3650371
38.127304199999998,13.3487104
38.126392799999998,13.3605523
38.126163699999999,13.360413599999999
38.081214500000002,13.2874211 38.197694499999997,13.2510171 38.079224799999999,13.437293499999999 38.046605800000002,13.117937899999999 38.131379699999997,13.2342932 38.169694700000001,13.2391811 38.148130700000003,13.08263 37.820174999999999,13.295522999999999 37.750082599999999,13.6024999 37.822817000000001,13.892175 38.050187000000001,13.00409 38.082608,13.505798 37.975359300000001,13.190553100000001 37.682516499999998,13.379877799999999 38.044277100000002,13.522266699999999 37.9549059,13.4201763 37.9547095,13.4203668 38.0468464,13.140966300000001 38.130452499999997,13.182170299999999 38.121005599999997,13.3575979 38.0838185,13.5334524 37.822421800000001,13.568439 37.992415100000002,14.146494499999999 37.793273300000003,14.03838 37.945588999999998,14.00699
38.067785299999997,13.2593931
38.116929599999999,13.368811000000001
38.1178709,13.3716344
38.118369399999999,13.366059699999999
38.116127499999997,13.3695486
